,Date published,url,anger,disgust,fear,joy,sadness
33,2021-07-05T09:00:46Z,https://www.theguardian.com/commentisfree/2021/jul/05/cryptocurrencies-financial-system-digital-future,0.103616,0.082956,0.124477,0.217208,0.256056
34,2021-07-03T08:00:47Z,https://www.theguardian.com/technology/2021/jul/03/cryptocurrency-scam-online-dating-covid-binance-grindr,0.447763,0.183938,0.137326,0.483505,0.606035
35,2021-07-02T18:50:58Z,https://www.theguardian.com/business/live/2021/jul/02/markets-us-jobs-report-opec-ftse-sterling-reopening-inflation-business-live,0.085113,0.079277,0.134901,0.566083,0.527362
36,2021-06-30T23:55:33Z,https://www.theguardian.com/technology/2021/jun/30/world-wide-web-nft-sold,0.028946,0.001874,0.023374,0.704815,0.233499
37,2021-06-23T05:00:19Z,https://www.theguardian.com/technology/2021/jun/23/nfts-and-me-meet-the-people-trying-to-sell-their-memes-for-millions,error,error,error,error,error
38,2021-06-22T18:58:28Z,https://www.theguardian.com/business/live/2021/jun/22/uk-government-borrowing-may-debt-sunak-economy-ftse-sterling-business-live,0.108319,0.093224,0.139058,0.524932,0.637562
39,2021-06-21T19:10:37Z,https://www.theguardian.com/business/live/2021/jun/21/morrisons-takeover-approach-jobs-fears-shares-bidding-war-global-markets-ftse-dow-business-live,error,error,error,error,error
40,2021-06-21T10:53:56Z,https://www.theguardian.com/technology/2021/jun/21/cryptocurrency-boom-fails-stem-losses-uk-fintech-firm-revolut,0.091905,0.011141,0.005429,0.602006,0.30987
41,2021-06-19T06:00:48Z,https://www.theguardian.com/lifeandstyle/2021/jun/19/life-savings-in-crypto-generation-of-amateurs-hooked-on-high-risk-trading,error,error,error,error,error
42,2021-06-17T15:50:01Z,https://www.theguardian.com/technology/2021/jun/17/about-23m-britons-hold-cryptocurrencies-despite-warnings-of-risk,0.006822,0.000745,0.481778,0.019427,0.250892
43,2021-05-29T10:00:22Z,https://www.theguardian.com/commentisfree/2021/may/29/non-fungible-tokens-digital-fad-planet-nfts-artists-fossil-fuels,0.213322,0.031931,0.03818,0.4243,0.378703
44,2021-05-28T17:04:13Z,https://www.theguardian.com/business/live/2021/may/28/markets-rally-biden-6tn-budget-proposal-eurozone-confidence-core-inflation-markets-business-live,error,error,error,error,error
45,2021-05-26T14:01:43Z,https://www.theguardian.com/technology/2021/may/26/new-cryptocurrency-chia-blamed-for-hard-drive-shortages,0.123366,0.087072,0.13121,0.202684,0.543728
46,2021-05-24T18:49:22Z,https://www.theguardian.com/business/live/2021/may/24/commodity-prices-iron-ore-china-speculation-bitcoin-ftse-bank-of-england-business-live,error,error,error,error,error
47,2021-05-21T20:00:40Z,https://www.theguardian.com/news/2021/may/21/corrections-and-clarifications,0.352224,0.189275,0.0564,0.416407,0.150763
48,2021-05-21T17:15:04Z,https://www.theguardian.com/commentisfree/2021/may/21/the-guardian-view-on-cryptoart-caution-necessary,0.522054,0.016062,0.082769,0.116114,0.040306
49,2021-05-21T09:30:03Z,https://www.theguardian.com/world/2021/may/21/when-was-the-best-time-to-be-alive,0.599147,0.450449,0.099279,0.664514,0.639682
50,2021-05-19T20:58:11Z,https://www.theguardian.com/business/live/2021/may/19/uk-inflation-rises-april-energy-fuel-clothing-bitcoin-ftse-stock-markets-business-live,0.178891,0.115344,0.136634,0.178249,0.551064
51,2021-05-19T17:10:51Z,https://www.theguardian.com/technology/2021/may/19/tell-us-are-you-an-amateur-investor-affected-by-the-crash-of-cryptocurrencies,0.104546,0.051375,0.061908,0.113401,0.282579
52,2021-05-19T13:00:16Z,https://www.theguardian.com/technology/2021/may/19/ethereum-cryptocurrency-to-slash-carbon-emissions,0.068839,0.059994,0.082046,0.450299,0.56827
53,2021-05-17T17:57:01Z,https://www.theguardian.com/business/live/2021/may/17/bitcoin-tumbles-musk-tweets-ftse-reopening-stock-markets-inflation-business-live,error,error,error,error,error
54,2021-05-09T18:01:31Z,https://www.theguardian.com/technology/2021/may/09/dogecoins-value-tumbles-after-elon-musk-calls-the-virtual-currency-a-hustle,0.209991,0.012331,0.014945,0.746596,0.026294
55,2021-04-30T13:55:58Z,https://www.theguardian.com/technology/2021/apr/30/disaster-girl-meme-nft-sale-zoe-roth,0.295137,0.047834,0.034105,0.500171,0.097714
56,2021-04-20T20:26:03Z,https://www.theguardian.com/business/live/2021/apr/20/uk-unemployment-rate-drops-payrolls-workers-stock-markets-ftse-business-live,0.124827,0.04122,0.5474,0.215958,0.610535
57,2021-04-18T16:42:50Z,https://www.theguardian.com/technology/2021/apr/18/bitcoin-records-biggest-one-day-drop-for-months,0.151422,0.128387,0.118881,0.55761,0.660889
58,2021-04-13T15:08:03Z,https://www.theguardian.com/technology/2021/apr/13/bitcoin-cryptocurrency-value-climbs-record-high-63000-dollars-launch-coinbase-platform-nasdaq,0.062558,0.010718,0.043607,0.670912,0.162295
59,2021-04-07T18:31:15Z,https://www.theguardian.com/lifeandstyle/2021/apr/07/sophia-the-robot-pop-music-nfts,0.602076,0.262622,0.057273,0.057272,0.322142
60,2021-04-07T07:10:46Z,https://www.theguardian.com/music/2021/apr/07/cash-gifts-and-strong-arm-tactics-musics-problem-with-nfts,0.183344,0.056386,0.119014,0.510544,0.522779
